2022-03-30,163,56,0,107,0,發佈日期：2022-03-30 中央流行疫情指揮中心今(30)日公布國內新增163例COVID-19確定病例，分別為56例本土個案及107例境外移入(53例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/SzdhPnRPW9FT5DGafnYU3g?typeid=9
2022-03-31,239,87,0,152,0,發佈日期：2022-03-31 中央流行疫情指揮中心今(31)日公布國內新增239例COVID-19確定病例，分別為87例本土個案及152例境外移入(96例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/mT3h0A4uGSjvBRqaa_tCUw?typeid=9
2022-04-01,236,104,0,132,0,發佈日期：2022-04-01 中央流行疫情指揮中心今(1)日公布國內新增236例COVID-19確定病例，分別為104例本土個案及132例境外移入(75例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/nSl0TWt4j-fKeBJiO8GmhA?typeid=9
2022-04-02,404,160,0,244,0,發佈日期：2022-04-02 中央流行疫情指揮中心今(2)日公布國內新增404例COVID-19確定病例，分別為160例本土個案及244例境外移入(186例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/SSQOXK45JF7CWQrYfifKbA?typeid=9
2022-04-03,280,183,0,97,0,發佈日期：2022-04-03 中央流行疫情指揮中心今(3)日公布國內新增280例COVID-19確定病例，分別為183例本土個案及97例境外移入(63例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/me6bWL-JVzAGyj95deSw9w?typeid=9
2022-04-04,275,133,0,142,0,發佈日期：2022-04-04 中央流行疫情指揮中心今(4)日公布國內新增275例COVID-19確定病例，分別為133例本土個案及142例境外移入(68例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/9dvK-k75IzTTKgNRiFD7GA?typeid=9
2022-04-05,281,216,0,65,0,發佈日期：2022-04-05 中央流行疫情指揮中心今(5)日公布國內新增281例COVID-19確定病例，分別為216例本土個案及65例境外移入(28例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/PjFXBwGUU8Wdb9cF_feauQ?typeid=9
2022-04-06,359,281,0,78,0,發佈日期：2022-04-06 中央流行疫情指揮中心今(6)日公布國內新增359例COVID-19確定病例，分別為281例本土個案及78例境外移入(27例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/qX-4uWJKBjbSkRw0IX0g2g?typeid=9
2022-04-07,531,382,0,149,0,發佈日期：2022-04-07 中央流行疫情指揮中心今(7)日公布國內新增531例COVID-19確定病例，分別為382例本土個案及149例境外移入(78例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/6JGlOa1UMvBfOyRkhwykEQ?typeid=9
2022-04-08,507,384,0,123,0,發佈日期：2022-04-08 中央流行疫情指揮中心今(8)日公布國內新增507例COVID-19確定病例，分別為384例本土個案及123例境外移入(69例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/N-MHEzXFWWI8o7svWhZgzg?typeid=9
2022-04-09,578,442,0,136,1,發佈日期：2022-04-09 中央流行疫情指揮中心今(9)日公布國內新增578例COVID-19確定病例，分別為442例本土個案及136例境外移入(107例為航班落地採檢陽性)；另確診個案中新增1例死亡。,https://www.cdc.gov.tw/Bulletin/Detail/6TIhl1yzQB_JidNKF_nE_A?typeid=9
2022-04-10,575,431,0,144,0,發佈日期：2022-04-10 中央流行疫情指揮中心今(10)日公布國內新增575例COVID-19確定病例，分別為431例本土個案及144例境外移入(83例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/ghKztUv_quukRbryMpse6A?typeid=9
2022-04-11,630,439,0,191,0,發佈日期：2022-04-11 中央流行疫情指揮中心今(11)日公布國內新增630例COVID-19確定病例，分別為439例本土個案及191例境外移入(117例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/VZRgUzK57pDg6kR_4-f8xQ?typeid=9
2022-04-12,663,551,0,112,0,發佈日期：2022-04-12 中央流行疫情指揮中心今(12)日公布國內新增663例COVID-19確定病例，分別為551例本土個案及112例境外移入(30例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/fNtJDZKeStBng0NQoRj50A?typeid=9
2022-04-13,933,744,0,189,0,發佈日期：2022-04-13 中央流行疫情指揮中心今(13)日公布國內新增933例COVID-19確定病例，分別為744例本土個案及189例境外移入(95例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/-gvORck4ZSXkIWrgfqF95w?typeid=9
2022-04-14,982,874,0,108,0,發佈日期：2022-04-14 中央流行疫情指揮中心今(14)日公布國內新增982例COVID-19確定病例，分別為874例本土個案及108例境外移入(75例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/rgXdDZJKzNRjpY1oPz45Ig?typeid=9
2022-04-15,1284,1209,0,75,0,發佈日期：2022-04-15 中央流行疫情指揮中心今(15)日公布國內新增1284例COVID-19確定病例，分別為1209例本土個案及75例境外移入(68例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/Z7188cpy_iUKvgjUWFt8_A?typeid=9
2022-04-16,1351,1199,0,152,0,發佈日期：2022-04-16 中央流行疫情指揮中心今(16)日公布國內新增1,351例COVID-19確定病例，分別為1,199例本土個案及152例境外移入(143例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/x9Hz1mPu276HsqHA6hbqCw?typeid=9
2022-04-17,1303,1210,0,93,0,發佈日期：2022-04-17 中央流行疫情指揮中心今(17)日公布國內新增1,303例COVID-19確定病例，分別為1,210例本土個案及93例境外移入(82例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/_nrqfWvyKejoLXTitPftvQ?typeid=9
2022-04-18,1480,1390,0,90,0,發佈日期：2022-04-18 中央流行疫情指揮中心今(18)日公布國內新增1,480例COVID-19確定病例，分別為1,390例本土個案及90例境外移入(63例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/wl_fiZDXFR_nGihv1YSbew?typeid=9
2022-04-19,1727,1626,0,101,2,發佈日期：2022-04-19 中央流行疫情指揮中心今(19)日公布國內新增1,727例COVID-19確定病例，分別為1,626例本土個案及101例境外移入(89例為航班落地採檢陽性)；另確診個案中新增2例死亡。,https://www.cdc.gov.tw/Bulletin/Detail/k8j_uRRfclsPDwJrcXh4qw?typeid=9
2022-04-20,2481,2386,0,95,0,發佈日期：2022-04-20 中央流行疫情指揮中心今(20)日公布國內新增2,481例COVID-19確定病例，分別為2,386例本土個案及95例境外移入(82例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/HXIjgoVbhpKXG_i7w3cLNw?typeid=9
2022-04-21,3058,2969,0,89,0,發佈日期：2022-04-21 中央流行疫情指揮中心今(21)日公布國內新增3,058例COVID-19確定病例，分別為2,969例本土個案及89例境外移入(78例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/6KzrsPM5VtNbUfUtHDvtOw?typeid=9
2022-04-22,3859,3766,0,93,0,發佈日期：2022-04-22 中央流行疫情指揮中心今(22)日公布國內新增3,859例COVID-19確定病例，分別為3,766例本土個案及93例境外移入(83例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/hRyNR-mLt6CMc7TaFrudXw?typeid=9
2022-04-23,4204,4126,0,78,0,發佈日期：2022-04-23 中央流行疫情指揮中心今(23)日公布國內新增4,204例COVID-19確定病例，分別為4,126例本土個案及78例境外移入(58例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/m7iBUXiqulLtEy-1K-YlqQ?typeid=9
2022-04-24,2022-04-24,5172,5092,0,80,0,發佈日期：2022-04-24 中央流行疫情指揮中心今(24)日公布國內新增5,172例COVID-19確定病例，分別為5,092例本土個案及80例境外移入(72例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/crwRuw-bw4RLXAvbCNiU9A?typeid=9
2022-04-25,,0,0,0,0,0,,
2022-04-26,2022-04-26,6339,6295,0,44,0,發佈日期：2022-04-26 中央流行疫情指揮中心今(26)日公布國內新增6,339例COVID-19確定病例，分別為6,295例本土個案及44例境外移入(22例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/0QDHYP6CUROcYXlIND4cHg?typeid=9
